Year/Month,SMA Pig Meat Price,WMA Pig Meat Price,EMA Pig Meat Price,Pig Meat Price (1 month before),Pig Meat Price (2 month before),Pig Meat Price (3 month before),Pig Meat Price
2019/03,1.6407680000000002,1.6229143333333333,1.6216583473004338,1.585407,1.644368,1.692529,1.612098
2019/04,1.6139576666666666,1.6085793333333334,1.700056673650217,1.612098,1.585407,1.644368,1.778455
2019/05,1.6586533333333333,1.6908279999999998,1.8061388368251086,1.778455,1.612098,1.585407,1.912221
2019/06,1.767591333333333,1.8176118333333333,1.8754194184125543,1.912221,1.778455,1.612098,1.9447
2019/07,1.8784586666666667,1.9061661666666667,1.9101547092062772,1.9447,1.912221,1.778455,1.94489
2019/08,1.933937,1.9393818333333332,1.9378298546031387,1.94489,1.9447,1.912221,1.965505
2019/09,1.9516983333333335,1.9551658333333333,1.9585339273015694,1.965505,1.94489,1.9447,1.979238
2019/10,1.963211,1.9689356666666666,1.9746189636507847,1.979238,1.965505,1.94489,1.990704
2019/11,1.9784823333333332,1.9826821666666667,2.0019589818253922,1.990704,1.979238,1.965505,2.029299
2019/12,1.999747,2.0080905000000002,2.058032490912696,2.029299,1.990704,1.979238,2.114106
